unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri"E52776D8-8E96-4C0D-81C5-6369A92CF8D2","440000","2013-06-07","SW19 1AA","S","N","F","","1B","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E52776D8-8E96-4C0D-81C5-6369A92CF8D2/current"
"8CAC1319-1570-0253-E053-6B04A8C08E51","450000","2018-12-19","SW19 1AP","F","N","L","","2B","CARDIGAN ROAD","","LONDON","MERTON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1319-1570-0253-E053-6B04A8C08E51/current"
"8CAC1319-156F-0253-E053-6B04A8C08E51","400000","2018-12-19","SW19 1AP","O","N","L","","2C","CARDIGAN ROAD","","LONDON","MERTON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1319-156F-0253-E053-6B04A8C08E51/current"
"47844C80-3DFB-8986-E050-A8C063056488","530000","2016-12-09","SW19 1AQ","T","N","F","","3","NORTH ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/47844C80-3DFB-8986-E050-A8C063056488/current"
"2AC10E4F-F6AC-1AF6-E050-A8C063052BA1","515000","2015-12-04","SW19 1AQ","T","N","F","","11","NORTH ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2AC10E4F-F6AC-1AF6-E050-A8C063052BA1/current"
"04840204-BFFB-4257-9E42-3E5CE3C8C7E4","320000","2012-08-06","SW19 1AQ","T","N","F","","13","NORTH ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/04840204-BFFB-4257-9E42-3E5CE3C8C7E4/current"
"D2421B14-50A9-436C-8053-4C4EC890FF67","359950","2010-11-19","SW19 1AQ","T","N","F","","13","NORTH ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D2421B14-50A9-436C-8053-4C4EC890FF67/current"
"241A4A53-CF8F-706B-E050-A8C06205638B","498000","2015-10-05","SW19 1AQ","T","N","F","","27","NORTH ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/241A4A53-CF8F-706B-E050-A8C06205638B/current"
"64342BFE-BF84-422C-E053-6C04A8C0FB8A","515000","2017-12-01","SW19 1AQ","T","N","F","","39","NORTH ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/64342BFE-BF84-422C-E053-6C04A8C0FB8A/current"
"D9FB564A-67C3-4A70-BEF8-BAFCFDE7293B","350000","2010-12-16","SW19 1AQ","S","N","F","","49","NORTH ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D9FB564A-67C3-4A70-BEF8-BAFCFDE7293B/current"
"7C2D0700-930E-4963-E053-6B04A8C07B97","305000","2018-11-20","SW19 1AQ","F","N","L","","59","NORTH ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D0700-930E-4963-E053-6B04A8C07B97/current"
